Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 73.0.3683.103,This suite Is used to Payment,2019-04-17 17:10:50,2019-04-17 17:12:04,1m - 14.615s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-17 17:10:57,2019-04-17 17:11:07,9.476s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:10:57,2019-04-17 17:10:57,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-17 17:10:57,2019-04-17 17:10:57,0.006s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-17 17:10:57,2019-04-17 17:10:58,0.228s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-17 17:10:58,2019-04-17 17:10:58,0.141s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-17 17:10:58,2019-04-17 17:11:02,4.023s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:11:02,2019-04-17 17:11:02,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:11:02,2019-04-17 17:11:07,4.876s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-17 17:11:07,2019-04-17 17:11:07,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-17 17:11:07,2019-04-17 17:11:07,0.000s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-17 17:11:07,2019-04-17 17:11:36,29.082s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 17:11:07,2019-04-17 17:11:10,3.005s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 73.0.3683.103,,2019-04-17 17:11:10,2019-04-17 17:11:10,0.083s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 73.0.3683.103,,2019-04-17 17:11:10,2019-04-17 17:11:10,0.077s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:10,2019-04-17 17:11:15,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 73.0.3683.103,,2019-04-17 17:11:15,2019-04-17 17:11:17,2.045s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:17,2019-04-17 17:11:22,5.004s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 73.0.3683.103,,2019-04-17 17:11:22,2019-04-17 17:11:22,0.196s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 17:11:22,2019-04-17 17:11:22,0.044s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:22,2019-04-17 17:11:27,5.001s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 73.0.3683.103,,2019-04-17 17:11:27,2019-04-17 17:11:27,0.068s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 73.0.3683.103,,2019-04-17 17:11:27,2019-04-17 17:11:29,1.641s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 73.0.3683.103,,2019-04-17 17:11:29,2019-04-17 17:11:29,0.111s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 73.0.3683.103,,2019-04-17 17:11:29,2019-04-17 17:11:31,1.587s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:31,2019-04-17 17:11:36,5.003s,PASSED
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-17 17:11:36,2019-04-17 17:12:04,27.682s,FAILED
delay(3),Chrome 73.0.3683.103,,2019-04-17 17:11:36,2019-04-17 17:11:39,3.002s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 73.0.3683.103,,2019-04-17 17:11:39,2019-04-17 17:11:39,0.048s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 73.0.3683.103,,2019-04-17 17:11:39,2019-04-17 17:11:39,0.100s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:39,2019-04-17 17:11:44,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 73.0.3683.103,,2019-04-17 17:11:44,2019-04-17 17:11:44,0.459s,FAILED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:44,2019-04-17 17:11:49,5.001s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 73.0.3683.103,,2019-04-17 17:11:49,2019-04-17 17:11:50,0.112s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 17:11:50,2019-04-17 17:11:50,0.040s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:11:50,2019-04-17 17:11:55,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 73.0.3683.103,,2019-04-17 17:11:55,2019-04-17 17:11:55,0.092s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 73.0.3683.103,,2019-04-17 17:11:55,2019-04-17 17:11:56,1.694s,PASSED
