Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 73.0.3683.103,This suite Is used to Payment,2019-04-17 15:20:05,2019-04-17 15:22:06,2m - 1.416s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-17 15:20:12,2019-04-17 15:20:24,11.441s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 15:20:13,2019-04-17 15:20:13,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-17 15:20:13,2019-04-17 15:20:13,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-17 15:20:13,2019-04-17 15:20:13,0.218s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-17 15:20:13,2019-04-17 15:20:13,0.147s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-17 15:20:13,2019-04-17 15:20:17,4.024s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 15:20:17,2019-04-17 15:20:17,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 15:20:17,2019-04-17 15:20:24,6.849s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-17 15:20:24,2019-04-17 15:20:24,0.002s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-17 15:20:24,2019-04-17 15:20:24,0.001s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-17 15:20:24,2019-04-17 15:20:51,26.731s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:20:24,2019-04-17 15:20:27,3.003s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 73.0.3683.103,,2019-04-17 15:20:27,2019-04-17 15:20:27,0.057s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:20:27,2019-04-17 15:20:27,0.068s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:20:27,2019-04-17 15:20:32,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:20:32,2019-04-17 15:20:34,1.446s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:20:34,2019-04-17 15:20:39,5.003s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 73.0.3683.103,,2019-04-17 15:20:39,2019-04-17 15:20:39,0.249s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 15:20:39,2019-04-17 15:20:39,0.045s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:20:39,2019-04-17 15:20:44,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 73.0.3683.103,,2019-04-17 15:20:44,2019-04-17 15:20:44,0.095s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 73.0.3683.103,,2019-04-17 15:20:44,2019-04-17 15:20:45,1.338s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 73.0.3683.103,,2019-04-17 15:20:45,2019-04-17 15:20:45,0.112s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 73.0.3683.103,,2019-04-17 15:20:45,2019-04-17 15:20:46,0.119s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:20:46,2019-04-17 15:20:51,5.003s,PASSED
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-17 15:20:51,2019-04-17 15:21:15,24.431s,FAILED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:20:51,2019-04-17 15:20:54,3.002s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 73.0.3683.103,,2019-04-17 15:20:54,2019-04-17 15:20:54,0.041s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:20:54,2019-04-17 15:20:54,0.060s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:20:54,2019-04-17 15:20:59,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:20:59,2019-04-17 15:20:59,0.424s,FAILED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:20:59,2019-04-17 15:21:04,5.002s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 73.0.3683.103,,2019-04-17 15:21:04,2019-04-17 15:21:04,0.186s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 15:21:04,2019-04-17 15:21:04,0.037s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:04,2019-04-17 15:21:09,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 73.0.3683.103,,2019-04-17 15:21:09,2019-04-17 15:21:09,0.102s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 73.0.3683.103,,2019-04-17 15:21:09,2019-04-17 15:21:10,0.108s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 73.0.3683.103,,2019-04-17 15:21:10,2019-04-17 15:21:10,0.040s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 73.0.3683.103,,2019-04-17 15:21:10,2019-04-17 15:21:10,0.375s,FAILED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:10,2019-04-17 15:21:15,5.027s,FAILED
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-17 15:21:15,2019-04-17 15:21:41,26.228s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:21:15,2019-04-17 15:21:18,3.002s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 73.0.3683.103,,2019-04-17 15:21:18,2019-04-17 15:21:18,0.032s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:21:18,2019-04-17 15:21:18,0.063s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:18,2019-04-17 15:21:23,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:21:23,2019-04-17 15:21:25,1.487s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:25,2019-04-17 15:21:30,5.003s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 73.0.3683.103,,2019-04-17 15:21:30,2019-04-17 15:21:30,0.143s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 15:21:30,2019-04-17 15:21:30,0.046s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:30,2019-04-17 15:21:35,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 73.0.3683.103,,2019-04-17 15:21:35,2019-04-17 15:21:35,0.132s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 73.0.3683.103,,2019-04-17 15:21:35,2019-04-17 15:21:36,1.156s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 73.0.3683.103,,2019-04-17 15:21:36,2019-04-17 15:21:36,0.083s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 73.0.3683.103,,2019-04-17 15:21:36,2019-04-17 15:21:36,0.060s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:36,2019-04-17 15:21:41,5.001s,PASSED
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-17 15:21:41,2019-04-17 15:22:05,24.274s,FAILED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:21:41,2019-04-17 15:21:44,3.004s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 73.0.3683.103,,2019-04-17 15:21:44,2019-04-17 15:21:44,0.045s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:21:44,2019-04-17 15:21:44,0.086s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:44,2019-04-17 15:21:49,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 73.0.3683.103,,2019-04-17 15:21:49,2019-04-17 15:21:50,0.345s,FAILED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:50,2019-04-17 15:21:55,5.001s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 73.0.3683.103,,2019-04-17 15:21:55,2019-04-17 15:21:55,0.081s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 15:21:55,2019-04-17 15:21:55,0.043s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:21:55,2019-04-17 15:22:00,5.001s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 73.0.3683.103,,2019-04-17 15:22:00,2019-04-17 15:22:00,0.068s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 73.0.3683.103,,2019-04-17 15:22:00,2019-04-17 15:22:00,0.115s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 73.0.3683.103,,2019-04-17 15:22:00,2019-04-17 15:22:00,0.042s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 73.0.3683.103,,2019-04-17 15:22:00,2019-04-17 15:22:00,0.412s,FAILED
delay(5),Chrome 73.0.3683.103,,2019-04-17 15:22:00,2019-04-17 15:22:05,5.009s,FAILED
