Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,,2019-04-16 12:17:34,2019-04-16 12:20:40,3m - 6.603s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-16 12:17:46,2019-04-16 12:18:07,20.883s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-16 12:17:46,2019-04-16 12:17:46,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-16 12:17:46,2019-04-16 12:17:46,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-16 12:17:46,2019-04-16 12:17:46,0.211s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-16 12:17:46,2019-04-16 12:17:46,0.137s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-16 12:17:46,2019-04-16 12:17:50,4.020s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-16 12:17:50,2019-04-16 12:17:50,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-16 12:17:50,2019-04-16 12:18:07,16.303s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-16 12:18:07,2019-04-16 12:18:07,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-16 12:18:07,2019-04-16 12:18:07,0.001s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 73.0.3683.103,This section is used to paid the transaction,2019-04-16 12:18:07,2019-04-16 12:18:39,32.023s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:18:07,2019-04-16 12:18:10,3.005s,PASSED
