Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TrialBalance,Chrome 74.0.3729.131,,2019-05-02 16:41:36,2019-05-02 16:43:27,1m - 51.150s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-02 16:41:44,2019-05-02 16:41:53,9.147s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 16:41:44,2019-05-02 16:41:44,0.009s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-02 16:41:44,2019-05-02 16:41:44,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 74.0.3729.131,,2019-05-02 16:41:44,2019-05-02 16:41:44,0.284s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 74.0.3729.131,,2019-05-02 16:41:44,2019-05-02 16:41:45,0.125s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-02 16:41:45,2019-05-02 16:41:49,4.026s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-02 16:41:49,2019-05-02 16:41:49,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-02 16:41:49,2019-05-02 16:41:53,4.474s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-02 16:41:53,2019-05-02 16:41:53,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-02 16:41:53,2019-05-02 16:41:53,0.001s,NOT_RUN
,,,,,,
Test Cases/TC12-TrialBalance-Insurer,Chrome 74.0.3729.131,,2019-05-02 16:41:53,2019-05-02 16:43:26,1m - 33.116s,FAILED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-02 16:41:53,2019-05-02 16:41:54,0.560s,PASSED
"scrollToElement(findTestObject(""TC11-TrialBalance/Report""), 4)",Chrome 74.0.3729.131,,2019-05-02 16:41:54,2019-05-02 16:41:54,0.055s,PASSED
"click(findTestObject(""TC11-TrialBalance/Report""))",Chrome 74.0.3729.131,,2019-05-02 16:41:54,2019-05-02 16:41:54,0.084s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-02 16:41:54,2019-05-02 16:41:58,4.006s,PASSED
"scrollToElement(findTestObject(""TC11-TrialBalance/TrialBalance""), 4)",Chrome 74.0.3729.131,,2019-05-02 16:41:58,2019-05-02 16:41:58,0.046s,PASSED
"click(findTestObject(""TC11-TrialBalance/TrialBalance""))",Chrome 74.0.3729.131,,2019-05-02 16:41:58,2019-05-02 16:41:59,1.512s,PASSED
waitForJQueryLoad(4),Chrome 74.0.3729.131,,2019-05-02 16:41:59,2019-05-02 16:42:00,0.607s,PASSED
"selectOptionByLabel(findTestObject(""TC11-TrialBalance/SelectCurrency""), ""USD"", false)",Chrome 74.0.3729.131,,2019-05-02 16:42:00,2019-05-02 16:42:00,0.102s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-02 16:42:00,2019-05-02 16:42:04,4.004s,PASSED
"click(findTestObject(""TC11-TrialBalance/SelectEntity""))",Chrome 74.0.3729.131,,2019-05-02 16:42:04,2019-05-02 16:42:04,0.124s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-02 16:42:04,2019-05-02 16:42:08,4.003s,PASSED
"setText(findTestObject(""TC11-TrialBalance/TypeEntityName""), ""New Insurer"")",Chrome 74.0.3729.131,,2019-05-02 16:42:08,2019-05-02 16:42:09,0.246s,PASSED
"sendKeys(findTestObject(""TC11-TrialBalance/TypeEntityName""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-02 16:42:09,2019-05-02 16:42:09,0.052s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-02 16:42:09,2019-05-02 16:42:14,5.004s,PASSED
"click(findTestObject(""TC12-TrialBalance-Insurer/InsurerCreditor""))",Chrome 74.0.3729.131,,2019-05-02 16:42:14,2019-05-02 16:42:14,0.083s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-02 16:42:14,2019-05-02 16:42:18,4.003s,PASSED
"setText(findTestObject(""TC11-TrialBalance/SearchPolicy""), findTestData(""TestData/MTA_PolicyNO"").getValue(1, 1))",Chrome 74.0.3729.131,,2019-05-02 16:42:18,2019-05-02 16:42:50,32.046s,FAILED
"sendKeys(findTestObject(""TC11-TrialBalance/SearchPolicy""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-02 16:42:50,2019-05-02 16:43:21,31.340s,FAILED
delay(5),Chrome 74.0.3729.131,,2019-05-02 16:43:21,2019-05-02 16:43:26,5.038s,FAILED
